cliente;atrasos;Resposta;temporel;valorfatura;p_gastoalim;regiaorisco;rendamensal
22409;3;1;4;2;1;1;2
22410;3;1;1;3;1;4;3
22411;1;0;3;2;4;4;4
22412;2;0;1;3;4;2;1
22413;3;0;1;3;3;4;3
22414;3;1;1;1;1;1;3
22415;2;0;3;2;3;3;2
22416;1;0;2;1;4;2;4
22417;4;1;1;3;4;3;2
22418;3;1;3;4;1;3;2
22419;1;0;3;3;3;1;3
22420;2;0;3;2;4;4;3
22421;1;0;3;2;3;3;4
22422;1;0;2;4;3;2;3
22423;3;1;1;1;2;2;1
22424;3;1;2;2;3;1;3
22425;2;0;4;3;4;4;4
22426;3;1;3;3;1;4;2
22427;2;0;1;1;1;2;1
22428;1;1;1;2;3;3;2
22429;3;1;3;2;1;2;2
22430;2;0;1;2;2;1;4
22431;4;0;2;3;2;4;1
22432;2;0;4;4;2;1;4
22433;4;1;1;3;4;4;1
22434;2;0;4;2;4;1;4
22435;4;1;3;2;3;3;4
22436;2;1;1;2;3;2;2
22437;3;0;4;3;1;4;4
22438;2;0;3;2;2;4;2
22439;2;1;4;3;2;1;4
22440;4;0;3;2;2;4;3
22441;3;1;4;1;3;4;3
22442;2;0;3;3;4;3;3
22443;1;0;1;1;2;2;3
22444;3;0;4;3;4;4;4
22445;3;0;3;1;1;3;2
22446;1;1;2;3;2;4;1
22447;1;0;3;1;4;4;2
22448;1;0;4;2;1;1;3
22449;4;0;4;3;3;1;3
22450;2;0;4;1;4;3;2
22451;2;0;4;4;3;4;1
22452;3;1;4;3;2;3;2
22453;3;1;2;2;1;3;2
22454;3;0;3;1;3;1;2
22455;1;0;4;1;3;3;3
22456;3;1;4;2;2;3;1
22457;1;0;2;1;4;3;1
22458;2;1;4;3;1;2;1
22459;3;0;3;2;4;1;3
22460;2;1;1;1;1;1;4
22461;4;1;1;2;1;3;2
22462;3;1;3;1;4;1;3
22463;2;0;4;3;3;4;1
22464;4;1;4;2;1;4;2
22465;4;1;3;1;1;1;3
22466;2;0;4;1;4;2;1
22467;3;0;1;2;1;2;2
22468;3;1;1;2;2;3;3
22469;3;0;2;3;4;1;4
22470;4;1;4;4;4;2;1
22471;2;0;2;1;4;3;1
22472;4;1;3;1;2;3;1
22473;1;1;3;1;1;3;1
22474;3;1;1;1;3;2;2
22475;3;1;1;2;3;1;4
22476;1;0;4;4;4;4;4
22477;2;1;1;2;3;2;3
22478;2;1;3;2;1;2;4
22479;2;0;1;1;3;3;4
22480;1;0;4;1;3;4;1
22481;4;1;3;4;3;2;1
22482;2;1;1;3;2;2;1
22483;4;1;3;3;2;1;4
22484;2;1;1;3;3;1;4
22485;4;1;1;1;4;3;1
22486;4;0;3;4;4;4;2
22487;4;1;2;3;1;3;1
22488;2;0;4;1;3;3;4
22489;2;1;1;1;2;4;3
22490;4;1;1;1;4;2;1
22491;2;0;3;3;2;3;3
22492;4;0;1;4;4;3;3
22493;1;0;4;1;1;4;3
22494;2;0;2;1;2;2;2
22495;4;1;2;1;1;3;2
22496;2;1;2;1;3;1;2
22497;2;0;2;3;1;2;3
22498;3;1;4;1;1;1;1
22499;1;0;2;3;3;3;2
22500;1;0;4;4;4;1;1
22501;4;1;3;4;3;3;4
22502;4;1;1;1;1;1;1
22503;1;0;3;3;1;1;2
22504;3;0;1;2;4;4;4
22505;3;1;3;2;1;4;4
22506;3;1;1;2;1;3;1
22507;4;1;3;3;2;1;4
22508;4;1;2;2;1;2;3
22509;1;0;3;4;3;2;1
22510;3;1;1;2;3;2;1
22511;2;1;2;2;3;1;3
22512;2;0;3;2;4;3;4
22513;1;0;2;2;4;2;3
22514;3;1;2;4;3;1;2
22515;3;1;4;1;2;4;2
22516;4;1;3;1;2;3;4
22517;4;0;4;1;3;4;3
22518;1;1;4;2;3;4;4
22519;2;1;2;2;1;1;1
22520;2;0;1;2;4;3;4
22521;2;0;1;1;2;2;1
22522;2;0;1;1;4;2;1
22523;2;0;3;3;4;3;2
22524;2;0;4;3;4;3;3
22525;1;0;1;3;3;3;4
22526;3;0;3;4;4;4;3
22527;3;0;4;4;3;2;4
22528;1;1;2;1;1;2;3
22529;3;1;4;2;1;2;1
22530;3;0;3;1;1;1;2
22531;4;1;3;2;2;4;2
22532;2;0;4;4;1;3;3
22533;3;1;3;2;1;1;3
22534;4;1;2;4;4;2;4
22535;1;0;4;1;1;3;3
22536;1;0;4;3;2;2;2
22537;2;1;2;4;4;1;3
22538;2;0;1;4;1;2;3
22539;2;0;4;1;2;1;3
22540;1;1;2;1;1;2;3
22541;2;1;1;1;2;2;1
22542;4;1;1;2;4;1;2
22543;4;1;2;1;1;3;3
22544;3;0;3;1;4;4;4
22545;4;1;1;2;1;1;1
22546;2;0;1;4;1;1;3
22547;2;1;3;2;2;4;3
22548;1;0;4;2;4;1;4
22549;4;1;2;3;2;2;1
22550;2;0;3;1;3;2;4
22551;1;0;2;3;3;3;2
22552;1;0;3;2;3;3;2
22553;1;0;2;3;3;4;4
22554;1;0;2;4;1;1;3
22555;1;0;1;2;1;4;4
22556;2;1;2;2;4;2;2
22557;4;1;1;4;3;4;4
22558;3;1;4;1;4;1;1
22559;4;1;1;1;3;2;4
22560;4;1;2;4;1;2;2
22561;2;0;3;2;4;2;2
22562;1;0;3;1;2;3;4
22563;1;0;1;1;1;4;2
22564;1;0;4;1;3;4;3
22565;2;0;1;1;3;2;1
22566;3;0;3;2;3;4;4
22567;2;0;2;2;3;1;3
22568;2;0;2;2;4;4;4
22569;3;1;4;2;3;2;2
22570;3;1;1;2;2;3;4
22571;3;1;3;3;2;2;2
22572;1;1;3;4;1;1;1
22573;1;1;1;4;2;1;2
22574;4;1;1;1;2;1;1
22575;3;1;1;1;2;2;1
22576;3;0;4;4;4;4;1
22577;4;0;2;4;2;4;2
22578;2;1;4;1;2;1;4
22579;3;1;3;1;2;2;1
22580;4;0;1;2;4;2;1
22581;3;1;2;1;1;2;1
22582;1;0;3;4;4;3;2
22583;1;0;3;2;2;4;1
22584;1;1;1;1;1;2;2
22585;3;0;4;2;4;1;4
22586;4;1;3;1;1;1;3
22587;4;1;1;3;1;1;1
22588;2;1;4;1;3;1;3
22589;4;1;2;1;4;1;3
22590;2;1;4;4;1;1;1
22591;3;1;1;3;3;1;4
22592;1;0;2;4;3;4;2
22593;4;0;4;2;3;2;3
22594;2;1;1;3;4;4;2
22595;3;1;2;1;2;2;2
22596;2;1;1;1;1;3;1
22597;4;1;3;2;3;4;4
22598;3;1;1;2;2;1;4
22599;1;0;1;2;3;4;2
22600;3;1;1;1;3;1;3
22601;2;0;2;2;3;4;1
22602;4;0;2;4;3;3;2
22603;2;0;1;2;4;1;4
22604;1;0;4;4;4;4;4
22605;1;0;4;3;4;4;4
22606;2;0;3;1;3;2;4
22607;4;0;4;2;4;4;1
22608;4;1;4;2;1;1;3
22609;4;1;2;2;1;2;2
22610;2;1;1;4;2;1;1
22611;1;0;4;1;3;4;3
22612;3;1;4;2;1;1;2
22613;3;1;1;3;1;4;3
22614;1;0;3;2;4;4;4
22615;2;0;1;3;4;2;1
22616;3;0;1;3;3;4;3
22617;3;1;1;1;1;1;3
22618;2;0;3;2;3;3;2
22619;1;0;2;1;4;2;4
22620;4;1;1;3;4;3;2
22621;3;1;3;4;1;3;2
22622;1;0;3;3;3;1;3
22623;2;0;3;2;4;4;3
22624;1;0;3;2;3;3;4
22625;1;0;2;4;3;2;3
22626;3;1;1;1;2;2;1
22627;3;1;2;2;3;1;3
22628;2;0;4;3;4;4;4
22629;3;1;3;3;1;4;2
22630;2;0;1;1;1;2;1
22631;1;1;1;2;3;3;2
22632;3;1;3;2;1;2;2
22633;2;0;1;2;2;1;4
22634;4;0;2;3;2;4;1
22635;2;0;4;4;2;1;4
22636;4;1;1;3;4;4;1
22637;2;0;4;2;4;1;4
22638;4;1;3;2;3;3;4
22639;2;1;1;2;3;2;2
22640;3;0;4;3;1;4;4
22641;2;0;3;2;2;4;2
22642;2;1;4;3;2;1;4
22643;4;0;3;2;2;4;3
22644;3;1;4;1;3;4;3
22645;2;0;3;3;4;3;3
22646;1;0;1;1;2;2;3
22647;3;0;4;3;4;4;4
22648;3;0;3;1;1;3;2
22649;1;1;2;3;2;4;1
22650;1;0;3;1;4;4;2
22651;1;0;4;2;1;1;3
22652;4;0;4;3;3;1;3
22653;2;0;4;1;4;3;2
22654;2;0;4;4;3;4;1
22655;3;1;4;3;2;3;2
22656;3;1;2;2;1;3;2
22657;3;0;3;1;3;1;2
22658;1;0;4;1;3;3;3
22659;3;1;4;2;2;3;1
22660;1;0;2;1;4;3;1
22661;2;1;4;3;1;2;1
22662;3;0;3;2;4;1;3
22663;2;1;1;1;1;1;4
22664;4;1;1;2;1;3;2
22665;3;1;3;1;4;1;3
22666;2;0;4;3;3;4;1
22667;4;1;4;2;1;4;2
22668;4;1;3;1;1;1;3
22669;2;0;4;1;4;2;1
22670;3;0;1;2;1;2;2
22671;3;1;1;2;2;3;3
22672;3;0;2;3;4;1;4
22673;4;1;4;4;4;2;1
22674;2;0;2;1;4;3;1
22675;4;1;3;1;2;3;1
22676;1;1;3;1;1;3;1
22677;3;1;1;1;3;2;2
22678;3;1;1;2;3;1;4
22679;1;0;4;4;4;4;4
22680;2;1;1;2;3;2;3
22681;2;1;3;2;1;2;4
22682;2;0;1;1;3;3;4
22683;1;0;4;1;3;4;1
22684;4;1;3;4;3;2;1
22685;2;1;1;3;2;2;1
22686;4;1;3;3;2;1;4
22687;2;1;1;3;3;1;4
22688;4;1;1;1;4;3;1
22689;4;0;3;4;4;4;2
22690;4;1;2;3;1;3;1
22691;2;0;4;1;3;3;4
22692;2;1;1;1;2;4;3
22693;4;1;1;1;4;2;1
22694;2;0;3;3;2;3;3
22695;4;0;1;4;4;3;3
22696;1;0;4;1;1;4;3
22697;2;0;2;1;2;2;2
22698;4;1;2;1;1;3;2
22699;2;1;2;1;3;1;2
22700;2;0;2;3;1;2;3
22701;3;1;4;1;1;1;1
22702;1;0;2;3;3;3;2
22703;1;0;4;4;4;1;1
22704;4;1;3;4;3;3;4
22705;4;1;1;1;1;1;1
22706;1;0;3;3;1;1;2
22707;3;0;1;2;4;4;4
22708;3;1;3;2;1;4;4
22709;3;1;1;2;1;3;1
22710;4;1;3;3;2;1;4
22711;4;1;2;2;1;2;3
22712;1;0;3;4;3;2;1
22713;3;1;1;2;3;2;1
22714;2;1;2;2;3;1;3
22715;2;0;3;2;4;3;4
22716;1;0;2;2;4;2;3
22717;3;1;2;4;3;1;2
22718;3;1;4;1;2;4;2
22719;4;1;3;1;2;3;4
22720;4;0;4;1;3;4;3
22721;1;1;4;2;3;4;4
22722;2;1;2;2;1;1;1
22723;2;0;1;2;4;3;4
22724;2;0;1;1;2;2;1
22725;2;0;1;1;4;2;1
22726;2;0;3;3;4;3;2
22727;2;0;4;3;4;3;3
22728;1;0;1;3;3;3;4
22729;3;0;3;4;4;4;3
22730;3;0;4;4;3;2;4
22731;1;1;2;1;1;2;3
22732;3;1;4;2;1;2;1
22733;3;0;3;1;1;1;2
22734;4;1;3;2;2;4;2
22735;2;0;4;4;1;3;3
22736;3;1;3;2;1;1;3
22737;4;1;2;4;4;2;4
22738;1;0;4;1;1;3;3
22739;1;0;4;3;2;2;2
22740;2;1;2;4;4;1;3
22741;2;0;1;4;1;2;3
22742;2;0;4;1;2;1;3
22743;1;1;2;1;1;2;3
22744;2;1;1;1;2;2;1
22745;4;1;1;2;4;1;2
22746;4;1;2;1;1;3;3
22747;3;0;3;1;4;4;4
22748;4;1;1;2;1;1;1
22749;2;0;1;4;1;1;3
22750;2;1;3;2;2;4;3
22751;1;0;4;2;4;1;4
22752;4;1;2;3;2;2;1
22753;2;0;3;1;3;2;4
22754;1;0;2;3;3;3;2
22755;1;0;3;2;3;3;2
22756;1;0;2;3;3;4;4
22757;1;0;2;4;1;1;3
22758;1;0;1;2;1;4;4
22759;2;1;2;2;4;2;2
22760;4;1;1;4;3;4;4
22761;3;1;4;1;4;1;1
22762;4;1;1;1;3;2;4
22763;4;1;2;4;1;2;2
22764;2;0;3;2;4;2;2
22765;1;0;3;1;2;3;4
22766;1;0;1;1;1;4;2
22767;1;0;4;1;3;4;3
22768;2;0;1;1;3;2;1
22769;3;0;3;2;3;4;4
22770;2;0;2;2;3;1;3
22771;2;0;2;2;4;4;4
22772;3;1;4;2;3;2;2
22773;3;1;1;2;2;3;4
22774;3;1;3;3;2;2;2
22775;1;1;3;4;1;1;1
22776;1;1;1;4;2;1;2
22777;4;1;1;1;2;1;1
22778;3;1;1;1;2;2;1
22779;3;0;4;4;4;4;1
22780;4;0;2;4;2;4;2
22781;2;1;4;1;2;1;4
22782;3;1;3;1;2;2;1
22783;4;0;1;2;4;2;1
22784;3;1;2;1;1;2;1
22785;1;0;3;4;4;3;2
22786;1;0;3;2;2;4;1
22787;1;1;1;1;1;2;2
22788;3;0;4;2;4;1;4
22789;4;1;3;1;1;1;3
22790;4;1;1;3;1;1;1
22791;2;1;4;1;3;1;3
22792;4;1;2;1;4;1;3
22793;2;1;4;4;1;1;1
22794;3;1;1;3;3;1;4
22795;1;0;2;4;3;4;2
22796;4;0;4;2;3;2;3
22797;2;1;1;3;4;4;2
22798;3;1;2;1;2;2;2
22799;2;1;1;1;1;3;1
22800;4;1;3;2;3;4;4
22801;3;1;1;2;2;1;4
22802;1;0;1;2;3;4;2
22803;3;1;1;1;3;1;3
22804;2;0;2;2;3;4;1
22805;4;0;2;4;3;3;2
22806;2;0;1;2;4;1;4
22807;1;0;4;4;4;4;4
22808;1;0;4;3;4;4;4
22809;2;0;3;1;3;2;4
22810;4;0;4;2;4;4;1
22811;4;1;4;2;1;1;3
22812;4;1;2;2;1;2;2
22813;2;1;1;4;2;1;1
22814;1;0;4;1;3;4;3
22815;3;1;4;2;1;1;2
22816;3;1;1;3;1;4;3
22817;1;0;3;2;4;4;4
22818;2;0;1;3;4;2;1
22819;3;0;1;3;3;4;3
22820;3;1;1;1;1;1;3
22821;2;0;3;2;3;3;2
22822;1;0;2;1;4;2;4
22823;4;1;1;3;4;3;2
22824;3;1;3;4;1;3;2
22825;1;0;3;3;3;1;3
22826;2;0;3;2;4;4;3
22827;1;0;3;2;3;3;4
22828;1;0;2;4;3;2;3
22829;3;1;1;1;2;2;1
22830;3;1;2;2;3;1;3
22831;2;0;4;3;4;4;4
22832;3;1;3;3;1;4;2
22833;2;0;1;1;1;2;1
22834;1;1;1;2;3;3;2
22835;3;1;3;2;1;2;2
22836;2;0;1;2;2;1;4
22837;4;0;2;3;2;4;1
22838;2;0;4;4;2;1;4
22839;4;1;1;3;4;4;1
22840;2;0;4;2;4;1;4
22841;4;1;3;2;3;3;4
22842;2;1;1;2;3;2;2
22843;3;0;4;3;1;4;4
22844;2;0;3;2;2;4;2
22845;2;1;4;3;2;1;4
22846;4;0;3;2;2;4;3
22847;3;1;4;1;3;4;3
22848;2;0;3;3;4;3;3
22849;1;0;1;1;2;2;3
22850;3;0;4;3;4;4;4
22851;3;0;3;1;1;3;2
22852;1;1;2;3;2;4;1
22853;1;0;3;1;4;4;2
22854;1;0;4;2;1;1;3
22855;4;0;4;3;3;1;3
22856;2;0;4;1;4;3;2
22857;2;0;4;4;3;4;1
22858;3;1;4;3;2;3;2
22859;3;1;2;2;1;3;2
22860;3;0;3;1;3;1;2
22861;1;0;4;1;3;3;3
22862;3;1;4;2;2;3;1
22863;1;0;2;1;4;3;1
22864;2;1;4;3;1;2;1
22865;3;0;3;2;4;1;3
22866;2;1;1;1;1;1;4
22867;4;1;1;2;1;3;2
22868;3;1;3;1;4;1;3
22869;2;0;4;3;3;4;1
22870;4;1;4;2;1;4;2
22871;4;1;3;1;1;1;3
22872;2;0;4;1;4;2;1
22873;3;0;1;2;1;2;2
22874;3;1;1;2;2;3;3
22875;3;0;2;3;4;1;4
22876;4;1;4;4;4;2;1
22877;2;0;2;1;4;3;1
22878;4;1;3;1;2;3;1
22879;1;1;3;1;1;3;1
22880;3;1;1;1;3;2;2
22881;3;1;1;2;3;1;4
22882;1;0;4;4;4;4;4
22883;2;1;1;2;3;2;3
22884;2;1;3;2;1;2;4
22885;2;0;1;1;3;3;4
22886;1;0;4;1;3;4;1
22887;4;1;3;4;3;2;1
22888;2;1;1;3;2;2;1
22889;4;1;3;3;2;1;4
22890;2;1;1;3;3;1;4
22891;4;1;1;1;4;3;1
22892;4;0;3;4;4;4;2
22893;4;1;2;3;1;3;1
22894;2;0;4;1;3;3;4
22895;2;1;1;1;2;4;3
22896;4;1;1;1;4;2;1
22897;2;0;3;3;2;3;3
22898;4;0;1;4;4;3;3
22899;1;0;4;1;1;4;3
22900;2;0;2;1;2;2;2
22901;4;1;2;1;1;3;2
22902;2;1;2;1;3;1;2
22903;2;0;2;3;1;2;3
22904;3;1;4;1;1;1;1
22905;1;0;2;3;3;3;2
22906;1;0;4;4;4;1;1
22907;4;1;3;4;3;3;4
22908;4;1;1;1;1;1;1
22909;1;0;3;3;1;1;2
22910;3;0;1;2;4;4;4
22911;3;1;3;2;1;4;4
22912;3;1;1;2;1;3;1
22913;4;1;3;3;2;1;4
22914;4;1;2;2;1;2;3
22915;1;0;3;4;3;2;1
22916;3;1;1;2;3;2;1
22917;2;1;2;2;3;1;3
22918;2;0;3;2;4;3;4
22919;1;0;2;2;4;2;3
22920;3;1;2;4;3;1;2
22921;3;1;4;1;2;4;2
22922;4;1;3;1;2;3;4
22923;4;0;4;1;3;4;3
22924;1;1;4;2;3;4;4
22925;2;1;2;2;1;1;1
22926;2;0;1;2;4;3;4
22927;2;0;1;1;2;2;1
22928;2;0;1;1;4;2;1
22929;2;0;3;3;4;3;2
22930;2;0;4;3;4;3;3
22931;1;0;1;3;3;3;4
22932;3;0;3;4;4;4;3
22933;3;0;4;4;3;2;4
22934;1;1;2;1;1;2;3
22935;3;1;4;2;1;2;1
22936;3;0;3;1;1;1;2
22937;4;1;3;2;2;4;2
22938;2;0;4;4;1;3;3
22939;3;1;3;2;1;1;3
22940;4;1;2;4;4;2;4
22941;1;0;4;1;1;3;3
22942;1;0;4;3;2;2;2
22943;2;1;2;4;4;1;3
22944;2;0;1;4;1;2;3
22945;2;0;4;1;2;1;3
22946;1;1;2;1;1;2;3
22947;2;1;1;1;2;2;1
22948;4;1;1;2;4;1;2
22949;4;1;2;1;1;3;3
22950;3;0;3;1;4;4;4
22951;4;1;1;2;1;1;1
22952;2;0;1;4;1;1;3
22953;2;1;3;2;2;4;3
22954;1;0;4;2;4;1;4
22955;4;1;2;3;2;2;1
22956;2;0;3;1;3;2;4
22957;1;0;2;3;3;3;2
22958;1;0;3;2;3;3;2
22959;1;0;2;3;3;4;4
22960;1;0;2;4;1;1;3
22961;1;0;1;2;1;4;4
22962;2;1;2;2;4;2;2
22963;4;1;1;4;3;4;4
22964;3;1;4;1;4;1;1
22965;4;1;1;1;3;2;4
22966;4;1;2;4;1;2;2
22967;2;0;3;2;4;2;2
22968;1;0;3;1;2;3;4
22969;1;0;1;1;1;4;2
22970;1;0;4;1;3;4;3
22971;2;0;1;1;3;2;1
22972;3;0;3;2;3;4;4
22973;2;0;2;2;3;1;3
22974;2;0;2;2;4;4;4
22975;3;1;4;2;3;2;2
22976;3;1;1;2;2;3;4
22977;3;1;3;3;2;2;2
22978;1;1;3;4;1;1;1
22979;1;1;1;4;2;1;2
22980;4;1;1;1;2;1;1
22981;3;1;1;1;2;2;1
22982;3;0;4;4;4;4;1
22983;4;0;2;4;2;4;2
22984;2;1;4;1;2;1;4
22985;3;1;3;1;2;2;1
22986;4;0;1;2;4;2;1
22987;3;1;2;1;1;2;1
22988;1;0;3;4;4;3;2
22989;1;0;3;2;2;4;1
22990;1;1;1;1;1;2;2
22991;3;0;4;2;4;1;4
22992;4;1;3;1;1;1;3
22993;4;1;1;3;1;1;1
22994;2;1;4;1;3;1;3
22995;4;1;2;1;4;1;3
22996;2;1;4;4;1;1;1
22997;3;1;1;3;3;1;4
22998;1;0;2;4;3;4;2
22999;4;0;4;2;3;2;3
23000;2;1;1;3;4;4;2
23001;3;1;2;1;2;2;2
23002;2;1;1;1;1;3;1
23003;4;1;3;2;3;4;4
23004;3;1;1;2;2;1;4
23005;1;0;1;2;3;4;2
23006;3;1;1;1;3;1;3
23007;2;0;2;2;3;4;1
23008;4;0;2;4;3;3;2
23009;2;0;1;2;4;1;4
23010;1;0;4;4;4;4;4
23011;1;0;4;3;4;4;4
23012;2;0;3;1;3;2;4
23013;4;0;4;2;4;4;1
23014;4;1;4;2;1;1;3
23015;4;1;2;2;1;2;2
23016;2;1;1;4;2;1;1
23017;1;0;4;1;3;4;3
23018;3;1;4;2;1;1;2
23019;3;1;1;3;1;4;3
23020;1;0;3;2;4;4;4
23021;2;0;1;3;4;2;1
23022;3;0;1;3;3;4;3
23023;3;1;1;1;1;1;3
23024;2;0;3;2;3;3;2
23025;1;0;2;1;4;2;4
23026;4;1;1;3;4;3;2
23027;3;1;3;4;1;3;2
23028;1;0;3;3;3;1;3
23029;2;0;3;2;4;4;3
23030;1;0;3;2;3;3;4
23031;1;0;2;4;3;2;3
23032;3;1;1;1;2;2;1
23033;3;1;2;2;3;1;3
23034;2;0;4;3;4;4;4
23035;3;1;3;3;1;4;2
23036;2;0;1;1;1;2;1
23037;1;1;1;2;3;3;2
23038;3;1;3;2;1;2;2
23039;2;0;1;2;2;1;4
23040;4;0;2;3;2;4;1
23041;2;0;4;4;2;1;4
23042;4;1;1;3;4;4;1
23043;2;0;4;2;4;1;4
23044;4;1;3;2;3;3;4
23045;2;1;1;2;3;2;2
23046;3;0;4;3;1;4;4
23047;2;0;3;2;2;4;2
23048;2;1;4;3;2;1;4
23049;4;0;3;2;2;4;3
23050;3;1;4;1;3;4;3
23051;2;0;3;3;4;3;3
23052;1;0;1;1;2;2;3
23053;3;0;4;3;4;4;4
23054;3;0;3;1;1;3;2
23055;1;1;2;3;2;4;1
23056;1;0;3;1;4;4;2
23057;1;0;4;2;1;1;3
23058;4;0;4;3;3;1;3
23059;2;0;4;1;4;3;2
23060;2;0;4;4;3;4;1
23061;3;1;4;3;2;3;2
23062;3;1;2;2;1;3;2
23063;3;0;3;1;3;1;2
23064;1;0;4;1;3;3;3
23065;3;1;4;2;2;3;1
23066;1;0;2;1;4;3;1
23067;2;1;4;3;1;2;1
23068;3;0;3;2;4;1;3
23069;2;1;1;1;1;1;4
23070;4;1;1;2;1;3;2
23071;3;1;3;1;4;1;3
23072;2;0;4;3;3;4;1
23073;4;1;4;2;1;4;2
23074;4;1;3;1;1;1;3
23075;2;0;4;1;4;2;1
23076;3;0;1;2;1;2;2
23077;3;1;1;2;2;3;3
23078;3;0;2;3;4;1;4
23079;4;1;4;4;4;2;1
23080;2;0;2;1;4;3;1
23081;4;1;3;1;2;3;1
23082;1;1;3;1;1;3;1
23083;3;1;1;1;3;2;2
23084;3;1;1;2;3;1;4
23085;1;0;4;4;4;4;4
23086;2;1;1;2;3;2;3
23087;2;1;3;2;1;2;4
23088;2;0;1;1;3;3;4
23089;1;0;4;1;3;4;1
23090;4;1;3;4;3;2;1
23091;2;1;1;3;2;2;1
23092;4;1;3;3;2;1;4
23093;2;1;1;3;3;1;4
23094;4;1;1;1;4;3;1
23095;4;0;3;4;4;4;2
23096;4;1;2;3;1;3;1
23097;2;0;4;1;3;3;4
23098;2;1;1;1;2;4;3
23099;4;1;1;1;4;2;1
23100;2;0;3;3;2;3;3
23101;4;0;1;4;4;3;3
23102;1;0;4;1;1;4;3
23103;2;0;2;1;2;2;2
23104;4;1;2;1;1;3;2
23105;2;1;2;1;3;1;2
23106;2;0;2;3;1;2;3
23107;3;1;4;1;1;1;1
23108;1;0;2;3;3;3;2
23109;1;0;4;4;4;1;1
23110;4;1;3;4;3;3;4
23111;4;1;1;1;1;1;1
23112;1;0;3;3;1;1;2
23113;3;0;1;2;4;4;4
23114;3;1;3;2;1;4;4
23115;3;1;1;2;1;3;1
23116;4;1;3;3;2;1;4
23117;4;1;2;2;1;2;3
23118;1;0;3;4;3;2;1
23119;3;1;1;2;3;2;1
23120;2;1;2;2;3;1;3
23121;2;0;3;2;4;3;4
23122;1;0;2;2;4;2;3
23123;3;1;2;4;3;1;2
23124;3;1;4;1;2;4;2
23125;4;1;3;1;2;3;4
23126;4;0;4;1;3;4;3
23127;1;1;4;2;3;4;4
23128;2;1;2;2;1;1;1
23129;2;0;1;2;4;3;4
23130;2;0;1;1;2;2;1
23131;2;0;1;1;4;2;1
23132;2;0;3;3;4;3;2
23133;2;0;4;3;4;3;3
23134;1;0;1;3;3;3;4
23135;3;0;3;4;4;4;3
23136;3;0;4;4;3;2;4
23137;1;1;2;1;1;2;3
23138;3;1;4;2;1;2;1
23139;3;0;3;1;1;1;2
23140;4;1;3;2;2;4;2
23141;2;0;4;4;1;3;3
23142;3;1;3;2;1;1;3
23143;4;1;2;4;4;2;4
23144;1;0;4;1;1;3;3
23145;1;0;4;3;2;2;2
23146;2;1;2;4;4;1;3
23147;2;0;1;4;1;2;3
23148;2;0;4;1;2;1;3
23149;1;1;2;1;1;2;3
23150;2;1;1;1;2;2;1
23151;4;1;1;2;4;1;2
23152;4;1;2;1;1;3;3
23153;3;0;3;1;4;4;4
23154;4;1;1;2;1;1;1
23155;2;0;1;4;1;1;3
23156;2;1;3;2;2;4;3
23157;1;0;4;2;4;1;4
23158;4;1;2;3;2;2;1
23159;2;0;3;1;3;2;4
23160;1;0;2;3;3;3;2
23161;1;0;3;2;3;3;2
23162;1;0;2;3;3;4;4
23163;1;0;2;4;1;1;3
23164;1;0;1;2;1;4;4
23165;2;1;2;2;4;2;2
23166;4;1;1;4;3;4;4
23167;3;1;4;1;4;1;1
23168;4;1;1;1;3;2;4
23169;4;1;2;4;1;2;2
23170;2;0;3;2;4;2;2
23171;1;0;3;1;2;3;4
23172;1;0;1;1;1;4;2
23173;1;0;4;1;3;4;3
23174;2;0;1;1;3;2;1
23175;3;0;3;2;3;4;4
23176;2;0;2;2;3;1;3
23177;2;0;2;2;4;4;4
23178;3;1;4;2;3;2;2
23179;3;1;1;2;2;3;4
23180;3;1;3;3;2;2;2
23181;1;1;3;4;1;1;1
23182;1;1;1;4;2;1;2
23183;4;1;1;1;2;1;1
23184;3;1;1;1;2;2;1
23185;3;0;4;4;4;4;1
23186;4;0;2;4;2;4;2
23187;2;1;4;1;2;1;4
23188;3;1;3;1;2;2;1
23189;4;0;1;2;4;2;1
23190;3;1;2;1;1;2;1
23191;1;0;3;4;4;3;2
23192;1;0;3;2;2;4;1
23193;1;1;1;1;1;2;2
23194;3;0;4;2;4;1;4
23195;4;1;3;1;1;1;3
23196;4;1;1;3;1;1;1
23197;2;1;4;1;3;1;3
23198;4;1;2;1;4;1;3
23199;2;1;4;4;1;1;1
23200;3;1;1;3;3;1;4
23201;1;0;2;4;3;4;2
23202;4;0;4;2;3;2;3
23203;2;1;1;3;4;4;2
23204;3;1;2;1;2;2;2
23205;2;1;1;1;1;3;1
23206;4;1;3;2;3;4;4
23207;3;1;1;2;2;1;4
23208;1;0;1;2;3;4;2
23209;3;1;1;1;3;1;3
23210;2;0;2;2;3;4;1
23211;4;0;2;4;3;3;2
23212;2;0;1;2;4;1;4
23213;1;0;4;4;4;4;4
23214;1;0;4;3;4;4;4
23215;2;0;3;1;3;2;4
23216;4;0;4;2;4;4;1
23217;4;1;4;2;1;1;3
23218;4;1;2;2;1;2;2
23219;2;1;1;4;2;1;1
23220;1;0;4;1;3;4;3
23221;3;1;4;2;1;1;2
23222;3;1;1;3;1;4;3
23223;1;0;3;2;4;4;4
23224;2;0;1;3;4;2;1
23225;3;0;1;3;3;4;3
23226;3;1;1;1;1;1;3
23227;2;0;3;2;3;3;2
23228;1;0;2;1;4;2;4
